49901	[0,18,6,24,27,48,36,3,21,9,30,39,45,42,33,12,15,0,28,31,22,1,16,49,34,10,37,4,40,19,13,46,7,43,25,0,38,50,5,14,47,17,44,41,23,8,26,29,35,20,2,32,11,0]
49839	[0,1,25,7,43,31,28,22,16,34,10,4,40,19,13,37,49,46,0,14,41,44,47,17,20,38,11,50,29,35,8,26,23,2,32,5,0,3,36,21,39,30,45,15,33,42,12,18,24,48,6,27,9,0]
49881	[0,46,37,4,13,19,1,16,10,49,34,31,22,28,7,43,25,40,0,9,30,33,12,24,6,18,42,15,45,39,21,36,3,48,27,0,32,2,20,35,5,11,38,50,29,8,26,23,14,41,44,17,47,0]
49798	[0,7,43,25,13,46,16,10,34,49,37,19,28,31,1,22,40,4,0,8,26,23,14,32,2,38,50,29,20,35,5,11,47,17,44,41,0,48,24,27,6,18,42,12,9,21,15,45,33,39,30,3,36,0]
49812	[0,47,41,14,8,23,26,32,11,2,35,29,20,50,38,5,17,44,0,22,28,16,34,49,10,19,40,13,25,4,37,1,31,7,43,46,0,42,33,9,36,12,21,30,39,15,45,18,24,6,48,27,3,0]
49870	[0,7,31,28,46,22,16,1,43,25,13,19,40,4,10,34,37,49,0,5,38,20,11,50,2,32,35,29,23,26,8,14,47,41,44,17,0,27,6,24,48,36,3,21,9,30,39,33,45,15,42,18,12,0]
49853	[0,11,32,35,50,2,8,26,29,20,38,5,47,17,44,41,14,23,0,27,18,6,24,48,3,36,21,15,42,33,39,30,9,45,12,0,40,13,19,37,4,10,16,34,49,46,43,7,31,28,22,1,25,0]
49868	[0,18,24,6,12,15,45,42,33,30,39,9,27,48,3,36,21,0,43,7,25,4,40,19,13,37,10,49,34,16,22,1,31,28,46,0,32,14,26,23,8,17,44,47,41,5,38,35,2,20,29,50,11,0]
49947	[0,6,27,36,3,48,24,18,15,12,21,30,9,39,33,45,42,0,1,7,43,31,28,22,46,16,34,49,10,37,4,13,25,40,19,0,50,29,35,20,2,38,5,11,32,8,26,23,14,47,17,44,41,0]
49944	[0,25,13,4,19,40,10,34,16,49,37,43,7,31,28,22,1,46,0,32,2,20,35,8,26,23,14,50,11,29,38,17,44,47,41,5,0,24,18,6,27,48,3,36,21,9,30,39,33,45,42,15,12,0]
49862	[0,24,48,6,18,42,33,45,15,12,27,3,36,21,30,39,9,0,25,13,40,19,28,31,22,1,16,34,10,49,37,4,43,7,46,0,47,23,29,50,38,11,20,35,8,26,2,32,14,17,5,44,41,0]
49909	[0,2,29,11,35,20,32,8,26,23,14,47,41,44,17,5,38,50,0,18,42,45,33,30,39,15,21,9,3,36,48,24,6,27,12,0,46,31,28,22,7,43,25,1,34,16,49,10,37,13,40,19,4,0]
49891	[0,18,6,27,24,48,30,39,33,45,15,42,12,36,3,9,21,0,37,46,4,19,40,13,25,43,7,1,34,49,10,16,22,31,28,0,47,17,44,41,14,23,11,2,8,26,20,29,35,50,38,5,32,0]


49853	[0,41,44,17,47,5,32,29,2,20,35,8,26,23,50,38,11,14,0,48,24,6,27,18,39,33,45,42,15,36,3,21,9,30,12,0,40,19,13,25,43,7,28,31,22,34,1,16,49,10,37,46,4,0]
49780	[0,12,6,48,15,42,18,24,21,36,3,9,30,39,45,33,27,0,46,1,31,28,16,34,49,10,40,19,37,4,25,43,7,22,13,0,14,29,41,44,17,47,23,8,26,35,20,2,32,38,50,11,5,0]
49900	[0,47,17,50,29,20,35,32,8,26,23,14,41,44,11,5,38,2,0,37,49,10,34,16,22,7,43,25,1,28,31,46,19,40,4,13,0,6,24,48,18,12,39,33,45,42,15,9,30,21,36,3,27,0]
49744	[0,3,27,24,18,45,42,39,30,9,33,21,36,48,15,12,6,0,43,7,1,22,28,31,16,46,40,13,37,10,34,49,25,19,4,0,47,14,23,26,8,32,11,29,38,50,35,20,2,5,17,41,44,0]
49816	[0,21,9,39,45,33,18,6,15,30,12,42,24,48,36,3,27,0,1,22,28,31,7,43,25,34,10,37,4,13,19,40,16,49,46,0,11,50,29,35,2,20,32,8,26,23,14,47,38,5,17,44,41,0]
49803	[0,14,47,38,5,17,41,44,50,2,32,26,23,8,20,35,29,11,0,7,43,46,25,19,40,13,1,22,16,37,4,49,10,34,28,31,0,24,48,27,21,30,39,33,45,9,3,36,6,18,42,15,12,0]
49751	[0,42,15,24,48,18,12,9,21,36,39,30,33,45,6,27,3,0,37,25,43,1,22,31,7,46,19,40,13,4,10,34,49,16,28,0,2,8,26,23,14,5,50,29,20,35,32,11,38,17,44,41,47,0]
49844	[0,16,10,34,49,4,37,19,13,25,40,7,43,31,28,22,1,46,0,21,30,39,45,12,9,33,15,42,18,6,24,27,48,3,36,0,50,11,47,8,26,32,29,20,35,2,38,5,17,44,41,14,23,0]
49817	[0,42,15,45,33,39,30,21,48,24,6,18,12,27,3,9,36,0,31,7,43,40,19,10,49,34,22,1,28,16,13,25,4,37,46,0,5,38,50,2,20,35,29,11,44,41,17,47,32,8,26,23,14,0]
49817	[0,3,36,9,33,39,30,27,48,24,18,15,12,6,42,45,21,0,17,44,41,14,8,26,23,47,5,11,2,29,50,38,32,20,35,0,43,7,31,28,16,4,25,13,40,19,37,10,49,34,22,1,46,0]
49738	[0,6,36,21,39,30,48,3,9,27,24,12,15,33,45,42,18,0,46,49,16,10,34,22,25,13,37,19,40,4,7,43,28,31,1,0,14,26,20,35,29,50,2,8,23,32,47,11,5,38,41,44,17,0]
49867	[0,4,25,43,7,31,28,1,22,16,34,49,10,37,19,40,13,46,0,8,26,35,2,5,23,14,41,44,38,50,20,29,47,17,11,32,0,3,36,21,30,9,15,39,12,42,45,33,18,6,48,24,27,0]
49724	[0,41,29,11,20,50,2,32,8,35,26,23,14,47,17,44,5,38,0,15,12,42,45,33,30,39,48,24,6,18,3,36,21,9,27,0,19,40,46,13,25,43,7,1,37,49,10,16,34,22,28,31,4,0]
49718	[0,3,30,12,6,24,48,27,36,21,39,33,45,9,15,42,18,0,4,7,28,31,22,16,34,49,10,13,19,40,43,1,46,37,25,0,44,5,38,41,47,14,23,2,26,8,32,11,20,35,29,50,17,0]
49704	[0,37,4,19,40,13,25,43,7,22,16,10,34,31,28,1,49,46,0,17,11,38,5,41,44,47,14,29,32,23,8,26,50,20,2,35,0,18,30,39,45,21,36,3,27,48,12,15,9,6,24,42,33,0]
49772	[0,23,26,8,35,20,29,11,14,41,44,17,47,5,38,2,50,32,0,24,6,27,9,3,36,21,30,39,15,42,45,33,12,18,48,0,16,1,28,7,4,31,10,34,49,46,37,40,13,19,25,43,22,0]
49621	[0,5,17,41,44,11,29,38,47,50,20,23,14,35,8,26,32,2,0,33,45,15,42,18,6,30,39,21,24,48,36,3,27,12,9,0,25,1,16,34,49,19,40,13,46,43,7,22,31,28,37,10,4,0]
49764	[0,12,27,48,6,18,24,42,15,9,39,45,33,30,21,36,3,0,4,19,40,10,37,46,31,13,25,49,34,16,1,22,28,7,43,0,8,11,2,29,35,32,23,14,47,26,20,50,38,5,44,41,17,0]
49636	[0,25,46,43,40,1,34,10,22,16,49,7,31,28,19,37,13,4,0,14,32,20,8,35,2,11,47,5,50,29,38,44,17,41,23,26,0,33,39,30,45,15,42,18,24,6,27,48,3,36,21,9,12,0]
49730	[0,18,33,42,15,48,24,36,39,30,45,9,21,3,27,12,6,0,50,38,23,26,8,32,5,11,29,35,20,2,44,41,17,47,14,0,7,13,40,19,37,4,43,25,31,28,22,16,34,10,49,1,46,0]
