28665	[0,32,29,23,5,20,26,11,35,2,14,17,0,1,10,16,22,13,19,4,31,34,28,25,7,0,15,8,30,3,18,33,12,21,24,27,9,6,0]
28668	[0,11,2,29,5,20,35,23,14,32,17,26,0,15,8,18,12,27,33,3,6,9,24,30,21,0,7,25,31,13,19,4,34,28,22,1,16,10,0]
28590	[0,26,17,29,23,2,14,35,8,11,5,20,0,3,6,24,12,33,30,32,21,18,27,9,15,0,22,25,13,1,28,4,19,34,31,16,7,10,0]
28620	[0,32,14,20,26,29,23,35,5,2,17,11,0,16,13,4,19,31,7,10,25,22,1,28,34,0,15,8,30,33,18,21,24,27,12,6,3,9,0]
28810	[0,26,23,29,17,32,11,14,5,35,2,20,0,27,3,8,15,9,6,12,24,33,21,30,18,0,16,1,4,13,22,31,19,28,34,7,10,25,0]
28681	[0,17,11,26,20,5,14,35,2,23,32,29,0,9,8,15,12,6,30,21,24,3,18,33,27,0,22,13,10,25,16,7,28,4,19,31,34,1,0]
28688	[0,23,17,29,32,26,5,11,14,2,35,20,0,9,30,18,21,27,8,6,3,33,12,24,15,0,10,13,22,31,4,19,34,28,16,7,1,25,0]
28788	[0,11,23,35,2,14,20,17,32,29,5,26,0,15,3,21,12,8,6,9,27,33,30,18,24,0,25,28,34,13,22,1,31,19,4,16,10,7,0]
28867	[0,26,29,32,17,11,5,14,35,23,2,20,0,4,22,13,31,19,34,28,25,16,1,7,10,0,9,27,33,30,18,21,24,15,8,6,12,3,0]
28813	[0,5,14,29,17,32,11,26,20,35,2,23,0,33,12,9,27,30,21,15,8,6,3,18,24,0,10,7,22,13,19,4,31,28,25,1,16,34,0]
28627	[0,1,22,4,28,10,34,19,25,13,31,7,16,0,26,17,5,20,32,29,11,14,23,2,35,0,15,8,6,18,27,30,21,24,33,3,12,9,0]
28822	[0,5,20,29,32,17,11,2,35,23,14,26,0,15,9,33,30,24,27,21,18,3,6,8,12,0,7,10,16,25,34,4,13,22,1,28,19,31,0]
28727	[0,17,11,29,23,35,2,14,5,20,32,26,0,4,19,28,10,34,31,22,13,25,1,16,7,0,15,8,6,3,12,18,30,33,24,27,9,21,0]
28848	[0,20,11,17,29,23,2,14,35,26,5,32,0,16,25,28,34,4,19,31,22,13,1,10,7,0,3,12,6,9,8,18,30,33,21,24,27,15,0]
28810	[0,14,23,35,2,32,11,29,17,20,5,26,0,13,28,7,10,34,4,19,31,22,16,1,25,0,15,8,24,33,27,30,18,21,12,3,6,9,0]
28613	[0,26,20,14,32,17,29,11,2,5,35,23,0,15,8,6,3,9,24,30,33,12,18,27,21,0,28,19,31,4,1,22,10,16,34,7,25,13,0]
28959	[0,20,11,32,17,29,14,23,35,2,5,26,0,27,24,21,18,30,33,6,9,15,8,12,3,0,16,1,13,34,7,25,22,31,19,4,28,10,0]
28878	[0,5,35,23,17,32,11,29,20,2,14,26,0,16,10,7,25,34,4,19,31,28,13,22,1,0,24,33,21,18,30,27,9,15,8,6,3,12,0]


28829	[0,14,29,32,17,23,2,35,5,11,20,26,0,25,4,13,1,16,22,31,19,34,28,7,10,0,33,21,24,27,18,30,15,8,9,6,3,12,0]
28640	[0,32,5,26,11,29,14,23,35,20,2,17,0,21,18,33,3,6,9,12,30,24,27,15,8,0,16,1,31,25,34,28,22,13,19,4,7,10,0]
28889	[0,16,25,28,34,4,19,31,1,22,13,7,10,0,17,29,23,35,2,14,20,5,11,32,26,0,15,8,6,3,30,12,21,18,33,9,24,27,0]
28910	[0,26,20,23,2,35,14,11,5,29,17,32,0,16,13,22,1,4,31,25,19,34,28,7,10,0,15,8,6,3,12,24,21,33,30,18,9,27,0]
28915	[0,20,29,17,32,11,14,23,2,35,5,26,0,21,8,15,6,3,27,24,18,30,33,12,9,0,10,25,4,34,31,19,28,22,13,1,16,7,0]
28816	[0,19,4,22,25,28,34,1,13,31,10,7,16,0,11,29,17,32,14,23,2,35,20,5,26,0,18,30,21,24,27,15,8,12,33,9,3,6,0]
28688	[0,5,32,2,26,20,35,23,14,11,29,17,0,10,7,34,13,25,28,31,4,19,22,1,16,0,8,33,24,27,30,18,21,15,3,6,12,9,0]
28812	[0,17,5,11,32,29,14,23,2,35,20,26,0,10,16,1,25,19,4,31,22,13,34,28,7,0,18,24,9,8,6,3,15,12,27,33,30,21,0]
28892	[0,26,35,2,14,32,29,17,11,5,20,23,0,15,8,3,6,12,18,33,30,21,24,27,9,0,7,10,1,22,34,13,28,31,19,4,25,16,0]
28936	[0,11,5,29,32,17,20,14,23,2,35,26,0,12,33,30,18,27,21,24,3,6,9,15,8,0,22,31,19,4,28,34,7,16,1,13,25,10,0]
28963	[0,20,2,35,23,14,11,32,17,29,5,26,0,10,7,34,19,28,4,31,22,13,25,1,16,0,15,8,12,6,30,3,9,24,21,18,33,27,0]
28736	[0,28,31,19,13,34,4,7,10,1,25,22,16,0,11,5,32,17,29,23,35,2,14,20,26,0,6,8,15,30,27,33,18,21,12,3,24,9,0]
28707	[0,17,11,26,20,29,35,2,23,5,14,32,0,1,22,16,7,10,25,31,13,19,4,34,28,0,15,8,12,9,6,3,21,33,30,18,24,27,0]
28814	[0,14,29,11,20,5,26,35,2,23,17,32,0,10,34,4,19,31,22,13,1,7,16,25,28,0,15,8,9,6,18,21,30,33,24,27,3,12,0]
28875	[0,10,1,16,25,31,19,4,13,22,28,34,7,0,11,35,2,23,17,5,26,32,29,14,20,0,15,8,6,3,12,9,18,30,33,27,24,21,0]
28803	[0,26,35,14,20,23,2,32,5,11,29,17,0,16,22,1,13,34,4,19,31,28,25,7,10,0,6,3,15,8,9,12,33,18,30,24,21,27,0]
28762	[0,14,23,2,35,20,26,11,32,17,29,5,0,12,9,8,33,27,18,15,30,24,21,3,6,0,28,34,4,19,31,1,22,13,25,7,10,16,0]
28757	[0,20,14,5,26,35,2,23,17,32,29,11,0,13,22,19,31,25,16,10,4,34,7,1,28,0,15,8,9,6,3,33,12,27,30,18,21,24,0]
28760	[0,13,7,10,28,31,4,19,25,16,1,22,34,0,26,5,35,23,2,11,20,14,29,17,32,0,3,12,6,8,15,9,33,30,18,21,27,24,0]
28744	[0,20,23,29,17,11,32,26,14,5,2,35,0,10,13,19,4,31,34,28,22,1,16,7,25,0,15,8,9,3,6,21,27,33,30,18,12,24,0]


28933	[0,32,17,29,35,2,23,14,5,20,26,11,0,34,28,10,7,25,13,19,4,31,22,1,16,0,9,8,15,6,3,33,18,30,21,24,12,27,0]
28877	[0,16,22,1,10,7,34,28,31,19,4,13,25,0,11,14,17,32,29,20,35,23,2,26,5,0,15,8,6,3,27,9,12,33,18,30,21,24,0]
28884	[0,26,23,5,11,32,17,29,20,2,35,14,0,1,25,22,13,7,16,10,34,28,19,4,31,0,8,15,9,3,6,12,24,33,30,18,21,27,0]
28762	[0,16,25,19,4,31,22,13,28,1,34,7,10,0,2,35,20,29,17,32,26,5,23,14,11,0,9,12,21,27,8,15,3,6,30,33,18,24,0]
28777	[0,26,20,35,2,14,17,29,32,23,5,11,0,28,34,4,31,19,13,22,25,1,16,10,7,0,21,8,33,9,27,3,6,12,30,18,24,15,0]
28862	[0,10,31,4,19,13,22,1,25,34,28,16,7,0,23,20,35,2,29,17,32,11,14,5,26,0,27,24,21,18,9,6,3,33,30,12,8,15,0]
28674	[0,20,5,35,14,8,2,23,29,17,32,11,26,0,10,7,28,34,4,19,31,22,13,1,25,0,15,9,3,6,12,33,27,30,18,21,24,16,0]
28718	[0,26,35,2,23,32,11,5,20,14,29,17,0,15,8,12,27,30,18,33,3,6,9,21,24,0,28,34,4,19,22,16,31,7,10,1,13,25,0]
28629	[0,8,35,14,23,29,17,32,11,26,20,5,0,15,2,6,9,24,33,18,21,30,27,12,3,0,16,1,25,28,4,22,31,19,13,34,7,10,0]
28792	[0,11,17,29,32,5,20,2,35,23,14,26,0,9,6,21,15,8,3,33,27,18,30,12,24,0,10,7,25,22,19,31,1,13,4,28,34,16,0]
28906	[0,13,4,31,19,28,34,25,16,1,22,10,7,0,26,5,2,35,23,20,14,29,17,32,11,0,15,8,3,9,21,27,12,6,33,30,18,24,0]
28666	[0,17,29,23,32,5,14,20,11,26,35,2,0,4,28,34,7,16,10,1,13,22,19,31,25,0,27,24,12,21,33,18,30,9,3,6,8,15,0]
28890	[0,23,35,26,5,20,2,14,29,17,32,11,0,1,16,7,34,25,22,13,19,31,4,28,10,0,24,27,12,3,6,9,8,15,21,18,30,33,0]
28908	[0,20,35,2,23,14,26,5,32,17,29,11,0,27,33,21,18,30,24,12,3,6,8,15,9,0,25,16,10,7,34,4,28,22,13,1,19,31,0]
28958	[0,26,32,17,29,11,23,2,35,14,20,5,0,24,27,18,33,30,21,6,3,8,15,9,12,0,34,31,28,22,13,19,4,25,1,16,10,7,0]
28899	[0,11,32,14,2,35,23,29,17,5,26,20,0,34,25,1,16,13,22,19,31,4,28,7,10,0,15,8,3,6,9,18,24,12,33,30,21,27,0]
28705	[0,11,5,17,29,20,32,14,35,2,23,26,0,13,25,1,28,4,19,31,34,10,7,16,22,0,15,8,6,12,3,18,30,27,9,24,33,21,0]
28930	[0,26,35,2,23,5,20,14,29,17,32,11,0,15,8,9,24,30,33,6,3,12,21,18,27,0,10,28,34,19,4,31,1,22,13,16,7,25,0]
28742	[0,11,32,14,26,20,35,2,23,5,29,17,0,10,7,22,1,13,19,34,4,31,25,28,16,0,15,8,6,3,30,27,33,18,12,9,21,24,0]
28760	[0,23,35,2,17,32,29,11,14,5,20,26,0,12,8,9,3,18,24,6,27,21,30,33,15,0,10,7,31,19,4,34,28,16,1,22,13,25,0]


28761	[0,26,5,14,2,8,23,20,32,17,29,11,0,21,18,6,12,27,24,9,30,33,3,35,15,0,25,7,16,1,13,22,31,19,4,34,28,10,0]
28854	[0,11,32,29,17,14,2,23,35,20,5,26,0,7,10,19,25,34,28,4,31,13,22,1,16,0,21,8,15,12,30,9,6,3,33,18,24,27,0]
29035	[0,5,26,20,14,2,35,23,17,29,32,11,0,9,8,6,3,30,18,21,24,27,33,12,15,0,16,1,25,28,34,4,19,31,13,22,7,10,0]
28850	[0,26,5,32,29,23,2,35,14,11,17,20,0,16,10,7,22,13,19,4,31,28,25,1,34,0,15,8,3,9,6,21,18,30,33,24,27,12,0]
28809	[0,14,20,32,26,23,35,5,2,29,17,11,0,15,8,9,3,6,12,33,18,30,27,21,24,0,16,1,13,31,28,34,4,19,22,25,7,10,0]
29027	[0,23,14,35,2,20,5,29,17,32,11,26,0,10,7,16,25,22,13,31,19,4,34,28,1,0,9,6,3,12,27,24,21,33,18,30,15,8,0]
29131	[0,7,10,34,28,31,4,19,22,13,25,1,16,0,11,23,35,2,14,17,29,32,5,20,26,0,15,8,9,6,3,12,33,30,18,21,27,24,0]
28854	[0,20,32,29,17,14,2,35,23,5,11,26,0,24,18,33,30,21,27,12,9,15,8,6,3,0,16,13,1,10,22,7,25,31,19,4,34,28,0]
29004	[0,26,5,11,2,35,14,23,32,29,17,20,0,12,30,33,27,21,18,24,9,3,6,8,15,0,1,16,25,22,13,31,19,4,34,28,10,7,0]
28829	[0,11,32,17,29,5,14,35,23,2,20,26,0,10,34,7,28,31,4,19,22,13,1,25,16,0,27,8,6,12,3,9,15,18,33,24,21,30,0]
28853	[0,1,22,13,10,34,7,28,31,4,19,25,16,0,26,5,20,2,35,23,14,29,17,11,32,0,15,8,9,6,30,21,33,18,3,12,27,24,0]
28838	[0,26,20,23,8,2,14,5,11,32,29,17,0,35,15,6,3,12,9,27,33,30,18,21,24,0,16,25,19,31,34,4,28,13,22,1,10,7,0]
28869	[0,26,20,35,14,23,2,5,17,29,32,11,0,1,16,25,22,13,19,31,28,10,34,4,7,0,21,30,33,18,24,9,8,15,6,3,12,27,0]
28924	[0,11,26,20,29,17,32,23,2,14,35,5,0,7,10,25,34,28,13,19,4,31,22,1,16,0,27,12,3,6,8,15,9,24,18,21,30,33,0]
28831	[0,22,31,19,4,28,13,25,34,10,7,16,1,0,11,5,26,2,14,23,35,29,17,32,20,0,15,8,9,12,18,27,21,30,33,6,3,24,0]
28810	[0,26,20,5,35,8,2,23,14,17,29,11,0,10,16,31,4,19,28,34,22,13,1,25,7,0,27,24,30,32,18,33,21,15,9,3,6,12,0]
28806	[0,26,5,2,14,8,20,23,29,32,17,11,0,16,22,13,1,19,31,4,34,28,25,10,7,0,27,24,21,18,30,33,3,12,6,35,15,9,0]
28809	[0,11,5,8,35,32,29,2,14,20,26,0,10,7,25,28,34,4,19,31,13,22,1,16,0,24,17,30,33,9,21,18,27,15,6,23,3,12,0]
28834	[0,26,2,14,23,35,20,5,11,32,17,29,0,16,1,22,13,28,25,7,10,31,19,4,34,0,15,8,33,18,30,3,9,12,24,27,21,6,0]
28964	[0,26,20,29,17,32,11,5,14,23,2,35,0,9,8,15,27,24,18,21,30,33,3,6,12,0,25,28,31,34,4,19,13,22,10,7,16,1,0]


29051	[0,11,32,17,29,5,20,35,2,14,23,26,0,10,7,34,4,19,31,13,22,28,25,1,16,0,6,3,12,15,8,9,30,33,18,21,24,27,0]
28902	[0,29,32,17,11,5,23,20,35,2,14,26,0,1,7,34,28,4,19,31,13,22,25,10,16,0,15,8,9,6,3,18,21,33,27,30,12,24,0]
28832	[0,20,5,11,32,29,17,14,2,23,35,26,0,28,34,4,19,22,13,10,7,1,16,25,31,0,30,27,12,3,6,8,15,9,24,18,33,21,0]
28962	[0,11,29,17,32,35,23,20,2,14,5,26,0,15,8,6,3,33,12,9,27,30,21,18,24,0,10,7,28,34,25,4,19,31,13,22,1,16,0]
29031	[0,16,25,1,13,22,31,4,19,34,28,7,10,0,32,17,29,11,14,5,20,23,2,35,26,0,9,3,6,12,21,18,30,33,24,27,8,15,0]
28882	[0,5,17,32,29,14,35,2,20,23,11,26,0,28,34,4,19,13,31,22,1,7,16,25,10,0,15,8,6,3,12,9,27,18,33,30,24,21,0]
29058	[0,26,32,17,29,5,20,2,35,23,14,11,0,15,8,9,6,3,12,33,18,30,21,24,27,0,16,10,7,28,25,34,31,19,4,22,13,1,0]
28840	[0,11,32,14,20,2,35,23,29,17,5,26,0,15,8,6,21,24,18,30,9,27,12,33,3,0,7,10,22,13,19,4,31,28,34,25,1,16,0]
28966	[0,25,10,16,34,7,28,31,4,19,13,22,1,0,26,20,5,23,2,35,14,29,17,32,11,0,6,8,15,9,3,12,27,33,30,18,21,24,0]
29081	[0,26,29,32,17,11,5,14,23,2,35,20,0,16,25,13,1,22,19,4,31,28,34,7,10,0,15,8,9,6,3,12,18,30,33,21,24,27,0]
29050	[0,29,17,32,11,5,26,20,14,23,2,35,0,15,8,12,27,21,24,18,30,33,3,6,9,0,16,1,25,22,13,34,28,4,19,31,7,10,0]
28931	[0,5,14,2,20,35,23,32,29,17,11,26,0,1,16,10,7,34,22,13,25,19,4,31,28,0,9,8,15,6,3,12,33,30,18,21,24,27,0]
28981	[0,28,34,4,19,31,22,13,1,25,16,10,7,0,26,20,35,2,23,14,11,17,32,29,5,0,18,12,24,30,21,27,33,9,6,3,15,8,0]
28939	[0,11,32,5,23,14,2,35,29,17,20,26,0,16,1,13,22,25,28,31,4,19,34,7,10,0,24,21,12,33,18,27,30,3,6,9,8,15,0]
29004	[0,26,20,35,2,23,17,29,11,14,32,5,0,16,1,25,22,13,19,4,31,34,28,7,10,0,9,3,6,12,27,24,21,18,30,33,8,15,0]
28915	[0,7,10,28,34,4,31,19,22,13,25,1,16,0,29,32,20,26,14,35,2,23,5,11,17,0,15,8,6,3,9,27,21,33,12,30,18,24,0]
29020	[0,20,35,23,14,2,29,17,32,11,5,26,0,25,22,13,31,19,4,34,28,7,10,1,16,0,8,3,6,27,24,21,18,30,33,12,9,15,0]
28831	[0,10,7,31,19,4,28,22,13,25,34,16,0,5,17,29,8,35,2,14,20,11,32,26,0,27,1,12,6,23,3,33,30,18,21,24,9,15,0]
28986	[0,1,25,28,22,13,19,31,4,34,7,10,16,0,26,20,5,29,17,32,14,2,35,23,11,0,15,8,3,6,9,24,33,12,30,21,18,27,0]
28932	[0,16,1,25,31,22,13,19,4,34,28,10,7,0,17,32,29,14,23,2,35,20,26,5,11,0,8,15,27,3,33,30,21,18,24,12,9,6,0]



28907	[0,20,17,29,32,5,23,2,35,14,11,26,0,10,16,7,34,31,4,19,22,28,1,13,25,0,8,15,9,12,3,6,18,33,30,21,24,27,0]
28936	[0,20,5,35,2,23,14,32,29,17,11,26,0,10,16,7,25,28,19,4,34,31,22,13,1,0,27,30,18,21,24,15,8,3,33,6,12,9,0]
28892	[0,26,20,23,2,35,14,5,11,32,29,17,0,10,7,25,1,13,22,34,16,4,31,19,28,0,15,8,6,24,18,30,21,27,33,12,3,9,0]
29060	[0,26,35,2,23,14,29,17,32,11,5,20,0,15,8,9,24,27,21,18,30,33,3,6,12,0,7,10,13,4,31,19,34,28,25,22,1,16,0]
29061	[0,16,25,22,1,13,28,34,4,19,31,7,10,0,5,29,17,32,11,23,14,2,35,20,26,0,27,24,21,18,30,33,3,6,12,9,15,8,0]
29029	[0,14,23,35,2,29,17,32,11,26,20,5,0,16,25,34,28,1,22,31,4,19,13,10,7,0,27,24,21,18,30,33,12,9,3,6,8,15,0]
28905	[0,17,29,32,11,2,35,14,20,23,26,5,0,27,18,33,30,21,24,9,6,3,12,15,8,0,1,25,10,28,22,13,31,19,4,34,7,16,0]
28916	[0,29,17,32,5,11,14,35,2,23,20,26,0,31,19,22,13,28,4,34,10,16,7,25,1,0,15,8,12,9,6,3,33,30,18,21,27,24,0]
29047	[0,11,29,17,32,23,2,35,14,20,5,26,0,28,34,4,19,31,7,10,25,1,13,22,16,0,15,8,9,27,24,21,30,18,33,12,3,6,0]
28943	[0,11,29,32,17,14,2,23,35,20,26,5,0,16,25,34,28,22,19,4,31,1,13,10,7,0,9,12,33,21,18,30,24,27,3,6,8,15,0]
28902	[0,26,29,17,32,11,5,20,2,35,23,14,0,24,9,12,3,6,18,30,33,21,27,8,15,0,7,10,34,19,31,22,25,16,1,13,4,28,0]
29012	[0,31,25,28,34,19,4,22,13,1,16,7,10,0,26,11,32,17,29,5,14,23,35,2,20,0,15,8,6,12,3,9,27,24,18,33,30,21,0]
28889	[0,5,26,11,17,29,14,2,23,35,8,20,0,15,9,6,3,12,33,30,18,21,24,32,27,0,7,10,34,28,31,4,19,13,22,1,16,25,0]
29063	[0,2,35,23,14,20,26,5,11,17,29,32,0,16,25,1,22,13,19,4,31,34,28,7,10,0,15,8,3,12,9,6,30,33,24,21,18,27,0]
28906	[0,26,2,35,14,11,23,20,5,32,17,29,0,15,8,6,9,18,30,33,3,27,12,21,24,0,7,10,1,13,22,31,19,4,34,28,25,16,0]
28964	[0,32,29,17,11,5,14,23,2,35,20,26,0,9,6,8,15,3,12,21,33,24,30,18,27,0,22,13,19,31,28,34,4,25,16,1,10,7,0]
28930	[0,20,26,32,29,17,11,14,23,35,2,5,0,10,7,34,28,25,16,1,4,31,19,13,22,0,21,30,3,6,12,33,18,24,27,9,15,8,0]
28927	[0,35,2,20,5,11,32,29,17,14,23,26,0,10,7,34,4,19,31,28,22,13,1,16,25,0,15,8,6,27,33,30,21,9,12,3,24,18,0]
28976	[0,10,25,13,22,4,19,31,28,34,7,16,0,20,14,35,2,23,11,17,29,32,5,26,0,1,24,27,33,30,21,18,9,8,15,6,3,12,0]
29120	[0,23,14,2,35,32,29,17,11,5,20,26,0,8,15,9,6,3,12,27,30,33,18,21,24,0,16,1,22,13,31,19,4,34,28,25,7,10,0]
