28887	[0,26,20,35,2,23,14,5,32,17,29,11,0,1,25,28,31,19,4,34,22,16,10,13,7,0,15,8,6,12,3,21,24,30,18,27,33,9,0]
29057	[0,17,29,32,11,5,2,35,14,23,20,26,0,10,7,34,28,19,4,31,1,25,13,22,16,0,15,8,6,3,12,9,18,21,30,33,27,24,0]
29058	[0,5,11,29,17,32,23,2,14,35,20,26,0,15,8,12,6,3,33,30,18,21,24,27,9,0,16,10,7,31,19,4,34,28,25,13,22,1,0]
28953	[0,32,17,29,20,11,2,35,23,14,26,5,0,8,15,12,9,3,6,33,24,30,21,27,18,0,16,1,13,22,25,19,31,4,34,28,10,7,0]
28950	[0,11,29,17,32,26,5,14,20,2,23,35,0,10,25,19,31,4,34,28,22,13,1,16,7,0,3,8,15,9,6,12,33,30,18,21,24,27,0]
28962	[0,23,5,20,26,2,35,14,29,17,32,11,0,34,28,31,19,4,13,22,25,1,7,16,10,0,9,15,8,6,3,12,33,21,30,27,18,24,0]
28971	[0,26,20,5,17,32,29,14,23,2,35,11,0,16,1,13,22,19,4,31,28,34,25,10,7,0,21,24,9,6,33,18,27,30,3,12,15,8,0]
29022	[0,11,29,32,17,20,26,35,2,23,14,5,0,33,24,27,21,18,30,6,3,12,15,8,9,0,10,7,34,28,19,4,31,25,13,22,1,16,0]
29094	[0,11,32,17,29,26,20,2,35,23,14,5,0,7,10,34,19,31,4,28,25,13,22,1,16,0,24,18,21,30,33,27,12,3,6,9,8,15,0]
28956	[0,20,14,2,23,11,32,17,29,35,5,26,0,16,7,28,31,19,4,34,13,22,25,1,10,0,15,8,6,3,12,27,21,24,18,30,33,9,0]
